meeting_id,caption,speaker,caption_group_id,st,en
8,Because {disfmarker},Industrial Designer,630,1829361,1830561
8,"Yeah , no .",Project Manager,631,1830761,1831421
8,Yeah .,User Interface,632,1831621,1831981
8,{vocalsound},Industrial Designer,633,1832181,1832901
8,{vocalsound},Marketing,634,1833101,1833821
8,"{vocalsound} Okay , so this is uh pretty much it this {gap} .",Project Manager,635,1834021,1837681
8,"Damn , solar cells are uh expensive .",User Interface,636,1837881,1840101
8,"So {gap} I just want you {disfmarker} Yeah , we just made it .",Project Manager,637,1840301,1844021
8,So we can do the project evalu evaluation now for uh for everything together .,Project Manager,637,1844221,1848901
8,Okay .,Marketing,638,1849101,1849461
8,Okay .,Project Manager,639,1849661,1850021
8,We can do some discussion about this .,Project Manager,639,1850221,1852501
8,Was there room for creativity ?,Project Manager,639,1852701,1854561
8,Sure .,Industrial Designer,640,1854761,1855121
8,Yes .,Marketing,641,1855321,1855621
8,Okay .,User Interface,642,1855821,1856181
8,"{vocalsound} Paul , was there room for crea creativity ?",Project Manager,643,1856381,1859741
8,{vocalsound} Beautiful .,Industrial Designer,644,1859941,1861381
8,{vocalsound},Marketing,645,1861581,1862301
8,"Mm uh i Yeah , I think so .",User Interface,646,1862501,1864121
8,I think uh everyone uh {gap} already .,User Interface,646,1864321,1866601
8,So {disfmarker},User Interface,646,1866801,1867701
8,Yeah m If we got a high mark for um uh innovativeness or innovativity,Industrial Designer,647,1867901,1872041
8,Yeah .,Project Manager,648,1872241,1872601
8,Or a different style .,Marketing,649,1872801,1874121
8,then there {vocalsound} we probably have been creative .,Industrial Designer,650,1874321,1877681
8,I think we uh discussed a lot of things about it .,User Interface,651,1877881,1880881
8,So {disfmarker},User Interface,651,1881081,1881981
8,Yeah .,Industrial Designer,652,1882181,1882541
8,Yeah .,Marketing,653,1882741,1883101
8,We could make a lot of different uh remote controls .,Marketing,653,1883301,1886481
8,Yeah .,Project Manager,654,1886681,1887041
8,{vocalsound},Project Manager,654,1887241,1887961
8,So it's creativity .,Marketing,655,1888161,1889361
8,Huh .,Industrial Designer,656,1889561,1889861
8,"Okay , so the leadership {disfmarker} Was there a leadership and {disfmarker}",Project Manager,657,1890061,1894681
8,Of course there was .,User Interface,658,1894881,1896141
8,Okay .,Project Manager,659,1896341,1896701
8,{vocalsound},Industrial Designer,660,1896901,1897621
8,What do you have to say about that ?,Project Manager,661,1897821,1899981
8,"No , I think {disfmarker}",Industrial Designer,662,1900181,1901681
8,Who was the leader ?,Marketing,663,1901881,1903081
8,{vocalsound},Marketing,663,1903281,1904001
8,I dunno .,Project Manager,664,1904201,1904741
8,Yeah .,Industrial Designer,665,1904941,1905301
8,"{vocalsound} Just normal discussion , I think .",Industrial Designer,665,1905501,1908321
8,Not,Industrial Designer,665,1908521,1908701
8,Yeah .,User Interface,666,1908901,1909261
8,{gap},User Interface,666,1909461,1909761
8,one leader or something .,Industrial Designer,667,1909961,1911461
8,"One leader to check the time , etcetera .",User Interface,668,1911661,1914121
8,{vocalsound},Project Manager,669,1914321,1915041
8,Yeah .,Industrial Designer,670,1915241,1915601
8,And make notes .,Industrial Designer,670,1915801,1916761
8,{vocalsound},Industrial Designer,670,1916961,1917681
8,"Yeah , I know .",Project Manager,671,1917881,1918781
8,So more like a secretary .,User Interface,672,1918981,1920541
8,"{vocalsound} Okay , next one .",Project Manager,673,1920741,1922541
8,Yeah .,Industrial Designer,674,1922741,1923101
8,Uh team work um {disfmarker} The the third meeting I think that one was pretty hard .,Project Manager,675,1923301,1928401
8,We were not all {disfmarker} We were not um agree with every not agree with {gap} .,Project Manager,675,1928601,1933581
8,Yeah yeah .,Marketing,676,1933781,1934441
8,We were not finished .,Marketing,676,1934641,1935961
8,"Yeah , w we had so much information , that we get through email and just {disfmarker}",Industrial Designer,677,1936161,1941261
8,We're not finished .,Project Manager,678,1941461,1942661
8,Uh .,Marketing,679,1942861,1943101
8,Uh I think we {vocalsound} we got wrong information at the wrong time .,User Interface,680,1943301,1947561
8,I think that was the m biggest problem .,User Interface,680,1947761,1950161
8,Yeah .,Industrial Designer,681,1950361,1950721
8,Yeah .,Project Manager,682,1950921,1951281
8,Like uh the prices .,User Interface,683,1951481,1952681
8,"If we knew that before , we could have uh had discussion really uh s really quicker .",User Interface,683,1952881,1957981
8,"Yeah , th that's weird .",Industrial Designer,684,1958181,1959621
8,"Yeah , because the prices uh could be twenty Euros or something now .",Marketing,685,1959821,1963961
8,"Yeah , and if you had uh fifteen Euros , then we would {gap} it .",User Interface,686,1964161,1968061
8,And then {disfmarker} {vocalsound},Marketing,687,1968261,1970301
8,We had to {disfmarker},User Interface,688,1970501,1971821
8,Hmm hmm yeah .,Industrial Designer,689,1972021,1972861
8,{vocalsound} Yeah .,Marketing,690,1973061,1974201
8,"Yeah , finance .",Project Manager,691,1974401,1975361
8,So we're bacal basically just lucky to uh get the price right .,Industrial Designer,692,1975561,1979341
8,Yeah .,User Interface,693,1979541,1979901
8,But the teamwork was okay .,Project Manager,694,1980101,1981721
8,"Yeah , uh everybody could speak their uh opinion .",Marketing,695,1981921,1984921
8,And uh {disfmarker},Marketing,695,1985121,1986261
8,I think uh everyone listen to each other .,User Interface,696,1986461,1988981
8,Yeah .,Industrial Designer,697,1989181,1989541
8,Like marketing said things and then we had to i include them in the design .,User Interface,698,1989741,1994301
8,Yeah .,Project Manager,699,1994501,1994861
8,'Kay .,Project Manager,699,1995061,1995421
8,"Yeah , what I have to say about uh means .",Project Manager,699,1995621,1998141
8,The smart board is okay .,Project Manager,699,1998341,1999841
8,Digital pen is horrible .,Project Manager,699,2000041,2001541
8,I dunno if you use it .,Project Manager,699,2001741,2003121
8,"But if you want to download it to your computer , it's doesn't work .",Project Manager,699,2003321,2007461
8,It was {disfmarker},User Interface,700,2007661,2008801
8,Yeah .,Marketing,701,2009001,2009361
8,Just doesn't work .,User Interface,702,2009561,2010701
8,No .,Project Manager,703,2010901,2011141
8,"Well uh smart board would be very uh nice to work with , if it worked really well .",User Interface,704,2011341,2016321
8,Digital pen or {disfmarker},Marketing,705,2016521,2018141
8,{gap} Yeah .,Industrial Designer,706,2018341,2019061
8,Just not work too slow .,User Interface,707,2019261,2020701
8,"Yeah , i if if it would be faster , it would be great .",Industrial Designer,708,2020901,2024201
8,"Yeah , the drawings are are hard to make , I think .",Marketing,709,2024401,2027521
8,"Yeah , more accurate .",User Interface,710,2027721,2029041
8,"Yeah , it's i It should be more accurate .",User Interface,710,2029241,2031761
8,Yeah .,Industrial Designer,711,2031961,2032321
8,Precise .,Marketing,712,2032521,2033061
8,"And uh I think it would be great if you could edit it from , just with a mouse , from where you're sitting .",User Interface,713,2033261,2039741
8,Yeah .,Project Manager,714,2039941,2040301
8,Not just pointing out on it .,User Interface,715,2040501,2042241
8,It's the same for the presenta for the presentations .,Project Manager,716,2042441,2045681
8,You can do it from here .,Project Manager,716,2045881,2047381
8,That's much easier than standing there .,Project Manager,716,2047581,2049981
8,Yeah .,User Interface,717,2050181,2050541
8,And so you've {disfmarker},Project Manager,718,2050741,2052301
8,"Yeah , and p just point with a mouse .",Industrial Designer,719,2052501,2054781
8,No use to draw on the board itself .,User Interface,720,2054981,2057141
8,It's just slows down .,User Interface,720,2057341,2058661
8,Yeah .,Project Manager,721,2058861,2059221
8,Yeah .,Industrial Designer,722,2059421,2059781
8,{gap},Marketing,723,2059981,2060281
8,Just old fashioned kinda blackboard style .,Industrial Designer,724,2060481,2063061
8,Yeah .,User Interface,725,2063261,2063621
8,"Yeah ,",Project Manager,726,2063821,2064181
8,But you might as well do it in normal computer style .,Industrial Designer,727,2064381,2067621
8,like {gap} .,Project Manager,728,2067821,2068541
8,"Yeah , even harder to draw like this than black board style .",User Interface,729,2068741,2072401
8,Yeah .,Industrial Designer,730,2072601,2072961
8,Yeah .,Industrial Designer,730,2073161,2073521
8,And it's far too slow this way .,Industrial Designer,730,2073721,2075641
8,Yeah .,User Interface,731,2075841,2076201
8,Okay .,Project Manager,732,2076401,2076761
8,"You cou You could draw on it , but not as main function .",User Interface,733,2076961,2080381
8,No .,Industrial Designer,734,2080581,2080821
8,"{gap} I think {disfmarker} Yeah , okay .",Project Manager,735,2081021,2083421
8,Digital pen .,Marketing,736,2083621,2084401
8,So we made it in time .,Project Manager,737,2084601,2085981
8,{vocalsound} And we made a remote control .,Project Manager,737,2086181,2088761
8,{vocalsound},Industrial Designer,738,2088961,2089681
8,{vocalsound} {vocalsound},Marketing,739,2089881,2091381
8,{vocalsound} We did it .,User Interface,740,2091581,2093021
8,{vocalsound},Project Manager,741,2093221,2093941
8,{vocalsound},Industrial Designer,742,2094141,2094861
8,"In the budget , yeah .",Project Manager,743,2095061,2096381
8,New ideas found .,User Interface,744,2096581,2097601
8,New ideas .,Marketing,745,2097801,2098461
8,Oh {disfmarker},User Interface,746,2098661,2099561
8,What's that ?,Industrial Designer,747,2099761,2100541
8,For for for {disfmarker},Marketing,748,2100741,2102181
8,I don't know what it mean .,Project Manager,749,2102381,2104001
8,Just {disfmarker},Project Manager,749,2104201,2105221
8,I just think if we uh {disfmarker},User Interface,750,2105421,2107461
8,"{vocalsound} To gather , or to uh work together , uh or new ideas for {disfmarker}",Marketing,751,2107661,2112581
8,For remote control probably .,Project Manager,752,2112781,2114521
8,I dunno .,User Interface,753,2114721,2115261
8,"No , for the project .",Project Manager,754,2115461,2116781
8,{vocalsound},Project Manager,754,2116981,2117701
8,{vocalsound},Marketing,755,2117901,2118621
8,"For remote control , a favourite for your text .",User Interface,756,2118821,2121701
8,{vocalsound},Marketing,757,2121901,2122621
8,Hmm .,Industrial Designer,758,2122821,2123121
8,"No , for the prototype .",Marketing,759,2123321,2124761
8,New ideas .,Marketing,759,2124961,2125621
8,"Yeah , but still , you couldn't make a fancy a f you couldn't make a a prototype out of this .",Industrial Designer,760,2125821,2131461
8,Because we don't have any sizes and {disfmarker},Industrial Designer,760,2131661,2134541
8,Yeah .,Project Manager,761,2134741,2135101
8,But it's for the next team .,Project Manager,761,2135301,2136981
8,We don't have to do that .,Project Manager,761,2137181,2138741
8,"Yeah , but it {disfmarker} You can't possibly do that in such a short time , I think .",Industrial Designer,762,2138941,2144101
8,That's for {gap} .,User Interface,763,2144301,2145381
8,"Yeah , this this is just the idea phase , the {disfmarker}",User Interface,763,2145581,2149061
8,"Yeah , just brainstorming basically .",Industrial Designer,764,2149261,2151481
8,Yeah .,User Interface,765,2151681,2152041
8,Details uh {disfmarker},User Interface,765,2152241,2153621
8,{vocalsound},Industrial Designer,766,2153821,2154541
8,{vocalsound} {vocalsound} {vocalsound},Marketing,767,2154741,2157021
8,{vocalsound},User Interface,768,2157221,2157941
8,So are we finished ?,Industrial Designer,769,2158141,2159341
8,Hmm .,Marketing,770,2159541,2159841
8,"Yes , I think just {disfmarker} I just write a final report .",Project Manager,771,2160041,2163701
8,Quite early .,User Interface,772,2163901,2164681
8,Okay .,Industrial Designer,773,2164881,2165241
8,Yeah .,Industrial Designer,773,2165441,2165801
8,"No , we have only four minutes left .",Project Manager,774,2166001,2168221
8,Uh it's okay .,Project Manager,774,2168421,2169261
8,Oh okay .,Industrial Designer,775,2169461,2170001
8,"Oh , what do we have to do now .",User Interface,776,2170201,2172121
8,Do we uh {disfmarker} I thought we were done at four o'clock ?,User Interface,776,2172321,2176041
8,It's now quarter past three .,Industrial Designer,777,2176241,2177981
8,So {disfmarker},Industrial Designer,777,2178181,2179081
8,Yep .,User Interface,778,2179281,2179581
8,{gap} I should take some pictures uh .,Marketing,779,2179781,2182061
8,Okay .,Project Manager,780,2182261,2182621
8,"Mm we can do it afterwards , so {disfmarker}",User Interface,781,2182821,2185461
8,Yes .,Marketing,782,2185661,2185961
8,{vocalsound},Marketing,782,2186161,2186881
8,{vocalsound},User Interface,783,2187081,2187801
8,Let's play minesweeper .,Marketing,784,2188001,2189441
8,{vocalsound} Yeah .,User Interface,785,2189641,2190781
8,{vocalsound},Industrial Designer,786,2190981,2191701
8,I found it as well .,User Interface,787,2191901,2193101
8,{vocalsound} Ti-din ti-din .,Marketing,788,2193301,2194981
8,{vocalsound} {vocalsound} One two three four five six seven cameras .,User Interface,789,2195181,2199321
8,Mm not bad .,User Interface,789,2199521,2200241
8,{vocalsound} {vocalsound} {vocalsound},Industrial Designer,790,2200441,2202721
8,{vocalsound},Marketing,791,2202921,2203641
8,So that was it .,User Interface,792,2203841,2204801
8,Yeah .,Industrial Designer,793,2205001,2205361
8,Now we can look at this .,Industrial Designer,793,2205561,2207061
8,This is {disfmarker},User Interface,794,2207261,2208461
8,"{vocalsound} We're probably not supposed to look at this , but {disfmarker}",Industrial Designer,795,2208661,2213161
8,{vocalsound} The old versions .,User Interface,796,2213361,2215221
8,"Yeah , from the previous group .",Industrial Designer,797,2215421,2217341
8,{vocalsound},Industrial Designer,797,2217541,2218261
8,They went for uh for a universal device .,User Interface,798,2218461,2220921
8,{vocalsound},Marketing,799,2221121,2221841
8,"The touchscreen , yeah .",Industrial Designer,800,2222041,2223481
8,"Yeah , but also a different device {gap} .",User Interface,801,2223681,2226201
8,Yeah .,Industrial Designer,802,2226401,2226761
8,Then an L_C_D_ uh would be handy .,User Interface,803,2226961,2229001
8,Hmm .,Industrial Designer,804,2229201,2229501
8,"Here are the basic functions in here , the selecting dev devices .",Industrial Designer,804,2229701,2233661
8,"Yeah , and touch screens for all our stuff , yeah .",User Interface,805,2233861,2236921
8,Hmm .,Industrial Designer,806,2237121,2237421
8,I do agree with that .,User Interface,807,2237621,2238941
8,"Yeah , tu-dum .",User Interface,807,2239141,2240041
8,English is not so hard by the way .,User Interface,807,2240241,2242341
8,No .,Industrial Designer,808,2242541,2242781
8,I'm breaking a world record here .,Marketing,809,2242981,2245021
8,"Well , leader ?",User Interface,810,2245221,2246121
8,Project Manager ?,User Interface,810,2246321,2247341
8,Oh shit .,Marketing,811,2247541,2248081
8,"{vocalsound} We've got a problem , Paul .",Marketing,811,2248281,2250741
8,You do ?,User Interface,812,2250941,2251421
8,"Yeah , you have to make a choice .",User Interface,812,2251621,2253661
8,Yes .,Marketing,813,2253861,2254161
8,No it's your choice .,Marketing,813,2254361,2255621
8,"Wow , that's pretty quick .",User Interface,814,2255821,2257441
8,Tu-dum .,Marketing,815,2257641,2258121
8,{vocalsound},Marketing,815,2258321,2259041
8,Uh uh um {disfmarker},User Interface,816,2259241,2260501
8,Just pick one .,Marketing,817,2260701,2261601
8,You have to decide .,User Interface,818,2261801,2263001
8,It's the lower one .,User Interface,818,2263201,2264401
8,What's this ?,Marketing,819,2264601,2265381
8,A bomb or not a bo,Marketing,819,2265581,2266661
8,"No no , the upper one is the bomb .",User Interface,820,2266861,2268961
8,This the bomb ?,Marketing,821,2269161,2270061
8,Yes .,User Interface,822,2270261,2270561
8,{vocalsound},User Interface,822,2270761,2271481
8,Wrong .,Marketing,823,2271681,2272101
8,Shit .,Marketing,823,2272301,2272661
8,I knew it .,User Interface,824,2272861,2273521
8,{vocalsound} I knew it .,Marketing,825,2273721,2275161
8,{vocalsound} Four in a row .,Marketing,825,2275361,2277041
8,No .,User Interface,826,2277241,2277481
8,{vocalsound} That's too much work .,User Interface,826,2277681,2279781
8,Uh .,Marketing,827,2279981,2280221
8,{vocalsound},Marketing,827,2280421,2281141
8,Come on .,User Interface,828,2281341,2281881
8,Is that previous work ?,Marketing,829,2282081,2283461
8,"Yeah , this one .",Industrial Designer,830,2283661,2284681
8,I challenge you .,User Interface,831,2284881,2285901
8,{vocalsound},Industrial Designer,832,2286101,2286821
8,"{vocalsound} Oh , that's so stupid .",Marketing,833,2287021,2289181
8,"No , that doesn't work .",Marketing,833,2289381,2290821
8,"No , you gotta use the magic pen .",User Interface,834,2291021,2293061
8,Hmm .,User Interface,834,2293261,2293561
8,What if I put one there ?,User Interface,834,2293761,2295261
8,That's stupid .,Marketing,835,2295461,2296361
8,We'll see .,User Interface,836,2296561,2297221
8,Okay .,Marketing,837,2297421,2297781
8,I don't agree .,User Interface,838,2297981,2298881
8,Mm .,Marketing,839,2299081,2299321
8,{vocalsound} Sorry .,Marketing,839,2299521,2300721
8,"Yeah , you had two choices .",User Interface,840,2300921,2302601
8,That's gonna be draw .,User Interface,840,2302801,2304121
8,Or not .,User Interface,840,2304321,2304801
8,Hmm .,Industrial Designer,841,2305001,2305301
8,Too bad .,Marketing,842,2305501,2306041
8,I'll put it here .,User Interface,843,2306241,2307321
8,You are going to put it there .,User Interface,843,2307521,2309381
8,"Yeah , then I put it there .",Marketing,844,2309581,2311261
8,{vocalsound} No one wins .,Marketing,844,2311461,2313021
8,"It's a difficult choice , either here or there .",User Interface,845,2313221,2316101
8,This is a very interesting design .,Industrial Designer,846,2316301,2318401
8,{gap},Project Manager,847,2318601,2318901
8,{vocalsound} Ugly .,User Interface,848,2319101,2320241
8,It's just the same as normal .,Marketing,849,2320441,2322241
8,Oh {gap} a pen .,User Interface,850,2322441,2323401
8,"Well it has a L_C_D_ , I think .",Industrial Designer,851,2323601,2325521
8,"Yeah , but {disfmarker}",User Interface,852,2325721,2327101
8,Okay .,Marketing,853,2327301,2327661
8,Then do it correctly .,User Interface,854,2327861,2329181
8,{vocalsound} Stupid design .,Marketing,855,2329381,2331061
8,Stupid .,Marketing,855,2331261,2331741
8,{vocalsound},Marketing,855,2331941,2332661
8,{vocalsound} {gap} And what else do we have ?,Industrial Designer,856,2332861,2335561
8,"Stupid , the L_C_D_ screen .",User Interface,857,2335761,2337441
8,"'Kay wait , I'm going to draw something and you must y {vocalsound}",Marketing,858,2337641,2341661
8,{vocalsound},Industrial Designer,859,2341861,2342581
8,What ?,User Interface,860,2342781,2343141
8,"Okay , I'm going to guess what you're drawing .",User Interface,860,2343341,2346161
8,"Okay , blank .",Marketing,861,2346361,2347201
8,"No no , the new one .",User Interface,862,2347401,2348661
8,Oh .,Marketing,863,2348861,2349101
8,{gap},Marketing,863,2349301,2349601
8,Uh they just don't save it .,User Interface,864,2349801,2351481
8,Um {disfmarker} I know uh .,Marketing,865,2351681,2353301
8,A house ?,User Interface,866,2353501,2354041
8,"Yeah , you have to use the pen s stupid .",User Interface,866,2354241,2356701
8,"You have to save everything , you know that , huh ?",Project Manager,867,2356901,2359961
8,"No , not everything .",User Interface,868,2360161,2361421
8,"{vocalsound} Yeah , everything .",Industrial Designer,869,2361621,2363541
8,Oh .,Marketing,870,2363741,2363981
8,"Pen , select select pen .",User Interface,871,2364181,2365681
8,Pen .,Marketing,872,2365881,2366181
8,It wants to know what we do in our spare time .,Industrial Designer,873,2366381,2369201
8,Okay .,User Interface,874,2369401,2369761
8,It's a house .,User Interface,874,2369961,2370801
8,A plant ?,User Interface,874,2371001,2371541
8,"No , it's {vocalsound} Only you can know it .",Marketing,875,2371741,2374441
8,"{vocalsound} Oh yeah , I can know it .",User Interface,876,2374641,2376921
8,It's a {disfmarker},User Interface,876,2377121,2378261
8,It's uh very hard to draw .,Marketing,877,2378461,2380081
8,"{vocalsound} Okay , that makes it easier .",User Interface,878,2380281,2382801
8,I think I know .,User Interface,878,2383001,2383961
8,"No , wrong .",User Interface,878,2384161,2384881
8,Mm .,Marketing,879,2385081,2385321
8,"I think I know what you're trying to draw , but it's wrong already .",User Interface,880,2385521,2389601
8,It's {vocalsound} very {disfmarker},Marketing,881,2389801,2391901
8,"Yeah , you missed the right side .",User Interface,882,2392101,2394141
8,Fuck .,Marketing,883,2394341,2394701
8,F,Marketing,883,2394901,2394961
8,"{vocalsound} No , you're wrong , you're wrong",User Interface,884,2395161,2397861
8,"{vocalsound} A little bit maybe , but {disfmarker}",Marketing,885,2398061,2401061
8,{vocalsound} {vocalsound} See where you're wrong now ?,User Interface,886,2401261,2404501
8,The entrance .,User Interface,886,2404701,2405541
8,{vocalsound} Yeah .,Marketing,887,2405741,2406881
8,Warning .,Industrial Designer,888,2407081,2407621
8,Finish meeting now .,Industrial Designer,888,2407821,2409021
8,Alright .,User Interface,889,2409221,2409761
8,"Okay , the entrance is uh more to the left .",Marketing,890,2409961,2412601
8,Warning .,Industrial Designer,891,2412801,2413341
8,Warning .,Industrial Designer,891,2413541,2414081
8,You're correct .,User Interface,892,2414281,2415241
8,Okay .,Marketing,893,2415441,2415801
8,But but but I think this part {disfmarker},Marketing,893,2416001,2418521
8,"{vocalsound} Yeah , but {disfmarker} {vocalsound} I think {disfmarker}",User Interface,894,2418721,2422921
8,{vocalsound},Marketing,895,2423121,2423841
8,Oh no you {vocalsound} made another mistake .,User Interface,896,2424041,2426741
8,{vocalsound} Oh .,Marketing,897,2426941,2427961
8,"Yeah , there are a lot of mistakes , because the walls are thick like this .",Marketing,897,2428161,2432721
8,"No I w Okay , I'm not that whiny .",User Interface,898,2432921,2434961
8,"But uh there was a big hole here as well , and there as well .",User Interface,898,2435161,2438881
8,"Oh , that's true .",Marketing,899,2439081,2440161
8,Uh here .,Marketing,899,2440361,2440901
8,"Yeah , they're walking behind the walls .",Marketing,899,2441101,2443561
8,That's a kinda big mistake .,User Interface,900,2443761,2445441
8,"{vocalsound} Warning , finish meeting now .",User Interface,900,2445641,2448221
8,"Guys , I think we have to finish the meeting .",User Interface,900,2448421,2451181
8,Okay .,Industrial Designer,901,2451381,2451741
8,'Kay this is a hard one .,Marketing,902,2451941,2453441
8,Uh ?,User Interface,903,2453641,2453881
8,Boom-boa-ring-bing .,Industrial Designer,904,2454081,2455281
8,What does it say ?,User Interface,905,2455481,2456561
8,Fill in the questionnaire .,Industrial Designer,906,2456761,2458381
8,What now ?,Industrial Designer,906,2458581,2459181
8,Come on .,User Interface,907,2459381,2459921
8,{vocalsound},User Interface,907,2460121,2460841
8,"Okay , yeah .",Project Manager,908,2461041,2461821
8,Yep .,User Interface,909,2462021,2462321
8,Okay .,Industrial Designer,910,2462521,2462881
8,Okay .,Marketing,911,2463081,2463441
8,No more chit-chat .,Industrial Designer,912,2463641,2464781
8,Oh you gotta finish,User Interface,913,2464981,2466121
8,Che-che-che-che .,Marketing,914,2466321,2467341
8,over there ?,User Interface,915,2467541,2468261
8,In your own room ?,User Interface,915,2468461,2469541
8,Yeah .,Industrial Designer,916,2469741,2470101
8,{vocalsound} I'm gonna be so lonely .,User Interface,917,2470301,2472521
8,Tu-dumm .,Marketing,918,2472721,2473261
8,Uh .,Marketing,918,2473461,2473701
8,Mm I'll clean that up later .,User Interface,919,2473901,2475641
8,{vocalsound},User Interface,919,2475841,2476561
8,This is {disfmarker} That's my new interface .,Marketing,920,2476761,2479521
8,What's that ?,User Interface,921,2479721,2480501
8,That's a uh edited smiley .,Marketing,922,2480701,2482321
8,{vocalsound} {vocalsound} Tom-ti-dom .,Marketing,922,2482521,2484801
8,Uh .,Marketing,922,2485001,2485241
8,Okay .,Industrial Designer,923,2485441,2485801
9,Hmm hmm hmm .,User Interface,1,1,781
9,{vocalsound} Are we {disfmarker} we're not allowed to dim the lights so people can see that a bit better ?,Project Manager,2,981,7341
9,Yeah .,User Interface,3,7541,7901
9,"Okay , that's fine .",Project Manager,4,8101,9301
9,Am I supposed to be standing up there ?,Project Manager,4,9501,11841
9,Okay .,Project Manager,4,12041,12401
9,So we've got both of these clipped on ?,Marketing,5,12601,14941
9,She gonna answer me or not ?,Marketing,5,15141,16821
9,"Yeah , I've got {disfmarker} {vocalsound}",Project Manager,6,17021,19481
9,"Right , both of them , okay .",Marketing,7,19681,21421
9,Yes .,Project Manager,8,21621,21921
9,God .,Marketing,9,22121,22421
9,{vocalsound},Project Manager,10,22621,23341
9,"Jesus , it's gonna fall off {gap} .",Marketing,11,23541,25641
9,Okay .,User Interface,12,25841,26201
9,"Yep , yep .",User Interface,12,26401,27061
9,{vocalsound} Okay .,User Interface,12,27261,28401
9,Tu tu tu tu,User Interface,12,28601,29261
9,Okay .,Project Manager,13,29461,29821
9,{vocalsound} Hello everybody .,Project Manager,13,30021,31821
9,"Hi , good morning .",User Interface,14,32021,33161
9,"Um I'm Sarah , the Project Manager and this is our first meeting , surprisingly enough .",Project Manager,15,33361,38641
9,"Okay , this is our agenda , um {vocalsound} we will do some stuff , get to know each other a bit better to feel more comfortable with each other .",Project Manager,15,38841,47601
9,"Um then we'll go do tool training , talk about the project plan , discuss our own ideas and everything um and we've got twenty five minutes to do that , as far as I can understand .",Project Manager,15,47801,58661
9,"Now , we're developing a remote control which you probably already know .",Project Manager,15,58861,63241
9,"Um , we want it to be original , something that's uh {disfmarker} people haven't thought of , that's not out in the shops , um , trendy , appealing to a wide market , but you know , not a hunk of metal , and user-friendly , grannies to kids , maybe even pooches should be able to use it .",Project Manager,15,63441,80721
9,"Okay , um , first is the functional design , um this is where we all go off and do our individual work , um what needs need to be fulfilled by the product , um what effects the product has to have and how it's actually going to do that .",Project Manager,15,80921,95141
9,"Um , conceptual design , what we're thinking , how it's gonna go and then the detailed design , how we're actually gonna put it into practice and make it work .",Project Manager,15,95341,104941
9,'Kay .,User Interface,16,105141,105501
9,"Okay , right .",Project Manager,17,105701,106541
9,"We're gonna practice with the pens and draw our favourite animal on the white board , I'll go first , and um sum up the characteristics of that animal .",Project Manager,17,106741,115861
9,{vocalsound},User Interface,18,116061,116781
9,{vocalsound},Marketing,19,116981,117701
9,So {disfmarker},Project Manager,20,117901,118801
9,Oops .,User Interface,21,119001,119361
9,"Okay , I'll leave space for everyone else .",Project Manager,22,119561,122141
9,Um {disfmarker} What's missing ?,Project Manager,22,122341,124261
9,We're running out of blue .,Project Manager,22,124461,126081
9,Okay .,Project Manager,22,126281,126641
9,"I'm not gonna ask you to guess , I'm going to tell you that's supposed to be a tiger .",Project Manager,22,126841,132001
9,Mm .,User Interface,23,132201,132441
9,"And I see them as majestic , and independent , and proud .",Project Manager,24,132641,136121
9,Oh sorry .,User Interface,25,136321,136921
9,Mm-hmm .,User Interface,25,137121,137601
9,"Now , who would like to go next ?",Project Manager,26,137801,139781
9,"Yeah , me .",User Interface,27,139981,140641
9,'Kay .,Project Manager,28,140841,141201
9,{vocalsound},Marketing,29,141401,142121
9,{gap} Cat .,User Interface,30,142321,142981
9,Where did this come from ?,User Interface,30,143181,144741
9,Is that your lapel then ?,Project Manager,31,144941,146441
9,"Uh , yep .",User Interface,32,146641,147241
9,There you go .,Project Manager,33,147441,148281
9,Thank you .,User Interface,34,148481,149141
9,"Uh , maybe you can guess what I'm trying to make ?",User Interface,34,149341,152341
9,A kind of dog ?,Marketing,35,152541,153441
9,{vocalsound},Project Manager,36,153641,154361
9,Yep .,User Interface,37,154561,154861
9,"It's actually sitting , so {vocalsound}",User Interface,37,155061,157401
9,{vocalsound} It's sitting down .,Industrial Designer,38,157601,159521
9,Sorry ?,Marketing,39,159721,160141
9,"it's sitting , it's not standing .",User Interface,40,160341,162381
9,Uh .,Marketing,41,162581,162821
9,"Okay , I see it as one thing it's very supportive .",User Interface,42,163021,166081
9,"It's your best friend and your {disfmarker} you can talk to a dog , it can be your best friend , it doesn't discriminate between you , based on what you are .",User Interface,42,166281,175761
9,Second it's loyal and third thing it's got intuition .,User Interface,42,175961,179201
9,{gap} dogs can som sometimes can make out between a thief and a person,User Interface,42,179401,183601
9,Mm-hmm .,Marketing,43,183801,184281
9,so basically these are the three unique features I think belong to a dog .,User Interface,44,184481,188921
9,"Okay , thank you .",Project Manager,45,189121,190201
9,Thank you .,User Interface,46,190401,191061
9,Yeah I'll have a go .,Industrial Designer,47,191261,192521
9,Okay .,User Interface,48,192721,193081
9,Sorry .,User Interface,48,193281,193701
9,Thanks .,Industrial Designer,49,193901,194381
9,"Please , please leave me a space at the bottom , I'm little ,",Marketing,50,194581,198241
9,{vocalsound},Project Manager,51,198441,199161
9,"Alright , okay .",Industrial Designer,52,199361,200321
9,"you can get to the top , with standing on a chair .",Marketing,53,200521,203581
